거래년도,품목분류,품목명,거래월,판매금액,수량,할인율,수익금액
2021,Auto & Accessories,Car & Bike Care,3월,141600,3,0.01,41400
2021,Fashion,Sports Wear,3월,102000,3,0.02,33960
2021,Auto & Accessories,Bike Tyres,3월,86400,3,0.01,28800
2021,Auto & Accessories,Car Media Players,3월,168000,5,0.03,46800
2021,Fashion,Sports Wear,3월,102000,3,0.01,3000
2021,Fashion,T - Shirts,3월,297600,4,0.03,165840
2021,Auto & Accessories,Car Body Covers,3월,140400,1,0.02,41640
2021,Auto & Accessories,Car Media Players,3월,168000,2,0.01,68640
2021,Auto & Accessories,Tyre,3월,300000,5,0.02,174000
2021,Fashion,Suits,3월,130800,2,0.03,27000
2021,Auto & Accessories,Bike Tyres,3월,86400,4,0.01,21600
2021,Fashion,T - Shirts,3월,297600,2,0.02,189720
2021,Fashion,Running Shoes,3월,268800,3,0.03,148560
2021,Auto & Accessories,Tyre,3월,300000,2,0.03,186000
2021,Auto & Accessories,Car Speakers,3월,253200,2,0.04,136920
2021,Auto & Accessories,Car Seat Covers,3월,136800,4,0.01,35280
2021,Auto & Accessories,Car Media Players,3월,168000,3,0.02,61920
2021,Auto & Accessories,Car Pillow & Neck Rest,3월,277200,2,0.05,153480
2021,Auto & Accessories,Car Pillow & Neck Rest,3월,277200,1,0.04,170160
2021,Auto & Accessories,Car Media Players,3월,168000,3,0.03,56880
2021,Auto & Accessories,Car & Bike Care,3월,141600,3,0.02,37080
2021,Fashion,Formal Shoes,3월,255600,5,0.01,146880
2021,Fashion,Running Shoes,3월,268800,3,0.05,132480
2021,Fashion,Running Shoes,3월,268800,1,0.04,162000
2021,Fashion,Titak watch,3월,273600,5,0.04,122880
2021,Auto & Accessories,Car Body Covers,3월,140400,2,0.02,38760
2021,Auto & Accessories,Car Media Players,3월,168000,4,0.04,45120
2021,Auto & Accessories,Car Seat Covers,3월,136800,3,0.04,24360
2021,Auto & Accessories,Car Pillow & Neck Rest,3월,277200,4,0.05,125760
2021,Auto & Accessories,Car Body Covers,3월,140400,5,0.04,16320
2021,Auto & Accessories,Car Speakers,3월,253200,2,0.03,141960
2021,Auto & Accessories,Car Mat,3월,64800,5,0.02,12960
2021,Fashion,Casula Shoes,3월,146400,3,0.03,37200
2021,Auto & Accessories,Car & Bike Care,3월,141600,3,0.04,28560
2021,Auto & Accessories,Bike Tyres,3월,86400,1,0.04,86400
2021,Auto & Accessories,Car Speakers,3월,253200,3,0.03,134400
2021,Fashion,Suits,3월,130800,2,0.05,21720
2021,Auto & Accessories,Car & Bike Care,3월,141600,3,0.01,41400
2021,Auto & Accessories,Car & Bike Care,3월,141600,5,0.02,31440
2021,Auto & Accessories,Car Seat Covers,3월,136800,3,0.04,24360
2021,Auto & Accessories,Car & Bike Care,3월,141600,5,0.04,17280
2021,Fashion,Casula Shoes,3월,146400,2,0.05,35760
2021,Fashion,Sports Wear,3월,102000,5,0.04,20400
2021,Fashion,Formal Shoes,3월,255600,4,0.05,108480
2021,Fashion,Running Shoes,3월,268800,2,0.03,156720
2021,Auto & Accessories,Car Media Players,3월,168000,5,0.05,30000
2021,Auto & Accessories,Tyre,3월,300000,2,0.04,180000
2021,Fashion,Sneakers,3월,74400,4,0.04,18600
2021,Fashion,Fossil Watch,3월,190800,5,0.01,85320
2021,Fashion,Titak watch,3월,273600,4,0.03,144720
2021,Auto & Accessories,Car Speakers,3월,253200,4,0.02,136920
2021,Fashion,Suits,3월,130800,4,0.04,13920
2021,Fashion,Titak watch,3월,273600,5,0.04,122880
2021,Auto & Accessories,Car Seat Covers,3월,136800,3,0.02,32640
2021,Fashion,Sneakers,3월,74400,1,0.05,74400
2021,Fashion,Formal Shoes,3월,255600,1,0.01,157080
2021,Auto & Accessories,Car Seat Covers,3월,136800,5,0.03,20280
2021,Auto & Accessories,Car Mat,3월,64800,5,0.04,12960
2021,Fashion,Sneakers,3월,74400,4,0.03,18600
2021,Fashion,Casula Shoes,3월,146400,1,0.03,45960
2021,Auto & Accessories,Car Mat,3월,64800,2,0.05,32400
2021,Fashion,Sports Wear,3월,102000,4,0.03,25560
2021,Auto & Accessories,Car Speakers,3월,253200,4,0.01,147120
2021,Auto & Accessories,Car Seat Covers,3월,136800,5,0.05,6600
2021,Auto & Accessories,Car & Bike Care,3월,141600,4,0.05,17280
2021,Fashion,Sneakers,3월,74400,4,0.04,18600
2021,Auto & Accessories,Car Mat,3월,64800,5,0.05,12960
2021,Fashion,Running Shoes,3월,268800,2,0.03,156720
2021,Auto & Accessories,Car Seat Covers,3월,136800,2,0.01,38040
2021,Fashion,T - Shirts,3월,297600,4,0.05,142080
2021,Auto & Accessories,Bike Tyres,3월,86400,5,0.04,17280
2021,Auto & Accessories,Car Mat,3월,64800,4,0.05,16200
2021,Auto & Accessories,Car Media Players,3월,168000,1,0.03,66960
2021,Fashion,Running Shoes,3월,268800,1,0.02,167400
2021,Fashion,Formal Shoes,3월,255600,4,0.05,108480
2021,Auto & Accessories,Car Seat Covers,3월,136800,3,0.05,20280
2021,Auto & Accessories,Tyre,3월,300000,2,0.05,174000
2021,Fashion,Running Shoes,3월,268800,3,0.03,148560
2021,Auto & Accessories,Car Body Covers,3월,140400,3,0.01,40200
2021,Auto & Accessories,Car Seat Covers,3월,136800,4,0.05,13440
2021,Auto & Accessories,Tyre,3월,300000,3,0.03,177000
2021,Fashion,Running Shoes,3월,268800,4,0.04,129840
2021,Auto & Accessories,Tyre,3월,300000,5,0.05,129000
2021,Auto & Accessories,Car Body Covers,3월,140400,4,0.03,27600
2021,Fashion,Casula Shoes,3월,146400,3,0.01,45960
2021,Auto & Accessories,Tyre,3월,300000,1,0.03,195000
2021,Fashion,Sneakers,3월,74400,3,0.03,24840
2021,Fashion,Sports Wear,3월,102000,3,0.05,33960
2021,Auto & Accessories,Car Media Players,3월,168000,4,0.01,65280
2021,Auto & Accessories,Car Media Players,3월,168000,3,0.02,61920
2021,Auto & Accessories,Bike Tyres,3월,86400,1,0.03,86400
2021,Auto & Accessories,Tyre,3월,300000,2,0.03,186000
2021,Fashion,Sneakers,3월,74400,4,0.03,18600
2021,Auto & Accessories,Car Seat Covers,3월,136800,2,0.01,38040
2021,Fashion,Fossil Watch,3월,190800,4,0.03,71880
2021,Fashion,Jeans,3월,261600,2,0.04,144720
2021,Fashion,Jeans,3월,261600,2,0.04,144720
2021,Auto & Accessories,Car Speakers,3월,253200,2,0.01,152160
2021,Auto & Accessories,Car Speakers,3월,253200,4,0.02,136920
2021,Fashion,Fossil Watch,3월,190800,5,0.05,47160
2021,Fashion,Running Shoes,3월,268800,1,0.03,164760
2021,Home & Furniture,Curtains,3월,40800,4,0.02,10200
2021,Home & Furniture,Shoe Rack,3월,148800,5,0.03,30480
2021,Home & Furniture,Towels,3월,273600,3,0.04,144720
2021,Home & Furniture,Dinning Tables,3월,142800,3,0.02,38280
2021,Home & Furniture,Bed Sheets,3월,253200,3,0.04,126840
2021,Home & Furniture,Shoe Rack,3월,148800,5,0.01,45360
2021,Home & Furniture,Sofa Covers,3월,259200,3,0.05,124320
2021,Home & Furniture,Bed Sheets,3월,253200,2,0.01,152160
2021,Home & Furniture,Dinner Crockery,3월,159600,3,0.02,54000
2021,Home & Furniture,Beds,3월,93600,5,0.02,18720
2021,Home & Furniture,Shoe Rack,3월,148800,3,0.02,43920
2021,Home & Furniture,Sofas,3월,80400,2,0.01,40200
2021,Home & Furniture,Dinning Tables,3월,142800,1,0.03,42480
2021,Home & Furniture,Sofa Covers,3월,259200,5,0.02,137280
2021,Home & Furniture,Umbrellas,3월,84000,3,0.02,27960
2021,Home & Furniture,Curtains,3월,40800,3,0.05,13560
2021,Home & Furniture,Umbrellas,3월,84000,3,0.04,27960
2021,Home & Furniture,Shoe Rack,3월,148800,4,0.01,46800
2021,Home & Furniture,Shoe Rack,3월,148800,2,0.01,49800
2021,Home & Furniture,Sofa Covers,3월,259200,2,0.03,147600
2021,Home & Furniture,Dinning Tables,3월,142800,2,0.03,38280
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.01,144600
2021,Home & Furniture,Dinner Crockery,3월,159600,2,0.01,60360
2021,Home & Furniture,Sofas,3월,80400,4,0.02,20160
2021,Home & Furniture,Sofa Covers,3월,259200,4,0.03,132120
2021,Home & Furniture,Dinning Tables,3월,142800,4,0.04,24000
2021,Home & Furniture,Dinning Tables,3월,142800,3,0.02,38280
2021,Home & Furniture,Shoe Rack,3월,148800,4,0.05,23040
2021,Home & Furniture,Beds,3월,93600,4,0.02,23400
2021,Home & Furniture,Sofa Covers,3월,259200,2,0.05,137280
2021,Home & Furniture,Towels,3월,273600,5,0.02,150240
2021,Home & Furniture,Bed Sheets,3월,253200,1,0.05,144600
2021,Home & Furniture,Shoe Rack,3월,148800,3,0.01,48360
2021,Home & Furniture,Shoe Rack,3월,148800,1,0.01,51360
2021,Home & Furniture,Dinning Tables,3월,142800,3,0.03,33960
2021,Home & Furniture,Shoe Rack,3월,148800,5,0.04,23040
2021,Home & Furniture,Dinning Tables,3월,142800,2,0.01,43920
2021,Home & Furniture,Umbrellas,3월,84000,3,0.02,27960
2021,Home & Furniture,Bed Sheets,3월,253200,4,0.01,147120
2021,Home & Furniture,Umbrellas,3월,84000,3,0.04,27960
2021,Home & Furniture,Bed Sheets,3월,253200,2,0.03,141960
2021,Home & Furniture,Umbrellas,3월,84000,3,0.01,27960
2021,Home & Furniture,Sofas,3월,80400,2,0.05,40200
2021,Home & Furniture,Umbrellas,3월,84000,2,0.02,42000
2021,Home & Furniture,Umbrellas,3월,84000,5,0.03,16800
2021,Home & Furniture,Towels,3월,273600,1,0.05,163920
2021,Home & Furniture,Shoe Rack,3월,148800,2,0.02,46800
2021,Home & Furniture,Shoe Rack,3월,148800,2,0.05,37920
2021,Home & Furniture,Towels,3월,273600,2,0.05,150240
2021,Home & Furniture,Towels,3월,273600,5,0.02,150240
2021,Home & Furniture,Towels,3월,273600,5,0.05,109200
2021,Home & Furniture,Sofas,3월,80400,4,0.03,20160
2021,Home & Furniture,Umbrellas,3월,84000,2,0.04,42000
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.01,144600
2021,Home & Furniture,Sofa Covers,3월,259200,4,0.05,111360
2021,Home & Furniture,Shoe Rack,3월,148800,1,0.02,49800
2021,Home & Furniture,Sofa Covers,3월,259200,3,0.05,124320
2021,Home & Furniture,Shoe Rack,3월,148800,5,0.05,15600
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.01,144600
2021,Home & Furniture,Bed Sheets,3월,253200,1,0.02,152160
2021,Home & Furniture,Dinner Crockery,3월,159600,3,0.02,54000
2021,Home & Furniture,Shoe Rack,3월,148800,1,0.01,51360
2021,Home & Furniture,Sofa Covers,3월,259200,2,0.03,147600
2021,Home & Furniture,Sofa Covers,3월,259200,4,0.04,121680
2021,Home & Furniture,Sofa Covers,3월,259200,1,0.02,158040
2021,Home & Furniture,Towels,3월,273600,3,0.03,153000
2021,Home & Furniture,Towels,3월,273600,1,0.03,169440
2021,Home & Furniture,Towels,3월,273600,2,0.05,150240
2021,Home & Furniture,Curtains,3월,40800,5,0.02,8160
2021,Home & Furniture,Towels,3월,273600,3,0.03,153000
2021,Home & Furniture,Sofas,3월,80400,3,0.01,26760
2021,Home & Furniture,Dinner Crockery,3월,159600,5,0.02,47640
2021,Home & Furniture,Dinner Crockery,3월,159600,4,0.01,57240
2021,Home & Furniture,Curtains,3월,40800,3,0.02,13560
2021,Home & Furniture,Dinner Crockery,3월,159600,3,0.05,39720
2021,Home & Furniture,Sofa Covers,3월,259200,5,0.03,124320
2021,Home & Furniture,Sofa Covers,3월,259200,4,0.01,152880
2021,Home & Furniture,Towels,3월,273600,4,0.01,166680
2021,Home & Furniture,Beds,3월,93600,5,0.03,18720
2021,Home & Furniture,Dinning Tables,3월,142800,5,0.04,18240
2021,Home & Furniture,Dinning Tables,3월,142800,3,0.04,29640
2021,Home & Furniture,Dinning Tables,3월,142800,4,0.05,18240
2021,Home & Furniture,Curtains,3월,40800,1,0.02,40800
2021,Home & Furniture,Dinning Tables,3월,142800,5,0.01,39720
2021,Home & Furniture,Sofa Covers,3월,259200,1,0.03,155400
2021,Home & Furniture,Dinning Tables,3월,142800,4,0.05,18240
2021,Home & Furniture,Towels,3월,273600,5,0.04,122880
2021,Home & Furniture,Shoe Rack,3월,148800,2,0.05,37920
2021,Home & Furniture,Sofa Covers,3월,259200,5,0.03,124320
2021,Home & Furniture,Umbrellas,3월,84000,4,0.02,21000
2021,Home & Furniture,Dinner Crockery,3월,159600,2,0.01,60360
2021,Home & Furniture,Dinning Tables,3월,142800,3,0.02,38280
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.02,131880
2021,Home & Furniture,Beds,3월,93600,2,0.04,46800
2021,Home & Furniture,Shoe Rack,3월,148800,2,0.04,40920
2021,Home & Furniture,Beds,3월,93600,1,0.01,93600
2021,Home & Furniture,Curtains,3월,40800,2,0.05,20400
2021,Home & Furniture,Sofas,3월,80400,3,0.01,26760
2021,Home & Furniture,Bed Sheets,3월,253200,2,0.03,141960
2021,Home & Furniture,Shoe Rack,3월,148800,5,0.05,15600
2021,Home & Furniture,Curtains,3월,40800,5,0.04,8160
2021,Home & Furniture,Sofas,3월,80400,5,0.05,16080
2021,Home & Furniture,Sofa Covers,3월,259200,4,0.04,121680
2021,Home & Furniture,Sofa Covers,3월,259200,1,0.05,150240
2021,Home & Furniture,Curtains,3월,40800,3,0.03,13560
2021,Home & Furniture,Dinning Tables,3월,142800,5,0.03,25440
2021,Home & Furniture,Sofas,3월,80400,2,0.03,40200
2021,Home & Furniture,Bed Sheets,3월,253200,1,0.02,152160
2021,Home & Furniture,Shoe Rack,3월,148800,3,0.04,34920
2021,Home & Furniture,Bed Sheets,3월,253200,1,0.02,152160
2021,Home & Furniture,Sofa Covers,3월,259200,3,0.03,139920
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.05,93960
2021,Home & Furniture,Dinning Tables,3월,142800,5,0.05,11160
2021,Home & Furniture,Towels,3월,273600,2,0.01,172080
2021,Home & Furniture,Bed Sheets,3월,253200,4,0.05,106560
2021,Home & Furniture,Dinning Tables,3월,142800,5,0.01,39720
2021,Home & Furniture,Umbrellas,3월,84000,2,0.01,42000
2021,Home & Furniture,Towels,3월,273600,3,0.01,169440
2021,Home & Furniture,Umbrellas,3월,84000,1,0.02,84000
2021,Home & Furniture,Towels,3월,273600,5,0.01,163920
2021,Home & Furniture,Sofa Covers,3월,259200,2,0.03,147600
2021,Home & Furniture,Umbrellas,3월,84000,5,0.01,16800
2021,Home & Furniture,Towels,3월,273600,4,0.02,155760
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.05,93960
2021,Home & Furniture,Towels,3월,273600,4,0.04,133800
2021,Home & Furniture,Shoe Rack,3월,148800,4,0.04,29040
2021,Home & Furniture,Umbrellas,3월,84000,5,0.05,16800
2021,Home & Furniture,Dinner Crockery,3월,159600,3,0.01,58800
2021,Home & Furniture,Sofa Covers,3월,259200,3,0.05,124320
2021,Home & Furniture,Umbrellas,3월,84000,3,0.05,27960
2021,Home & Furniture,Sofa Covers,3월,259200,4,0.03,132120
2021,Home & Furniture,Shoe Rack,3월,148800,3,0.05,30480
2021,Home & Furniture,Beds,3월,93600,2,0.01,46800
2021,Home & Furniture,Shoe Rack,3월,148800,4,0.05,23040
2021,Home & Furniture,Dinning Tables,3월,142800,2,0.03,38280
2021,Home & Furniture,Umbrellas,3월,84000,5,0.04,16800
2021,Fashion,Casula Shoes,3월,146400,2,0.01,47520
2021,Fashion,Fossil Watch,3월,190800,1,0.03,89040
2021,Fashion,T - Shirts,3월,297600,1,0.02,195600
2021,Fashion,Formal Shoes,3월,255600,4,0.03,128880
2021,Home & Furniture,Dinner Crockery,3월,159600,4,0.05,31680
2021,Fashion,Suits,3월,130800,1,0.01,33480
2021,Fashion,Sports Wear,3월,102000,1,0.03,3000
2021,Fashion,Sports Wear,3월,102000,1,0.01,5040
2021,Fashion,Sports Wear,3월,102000,4,0.04,25560
2021,Fashion,Shirts,3월,235200,1,0.05,127440
2021,Home & Furniture,Towels,3월,273600,1,0.01,174840
2021,Fashion,Sports Wear,3월,102000,2,0.02,1920
2021,Home & Furniture,Beds,3월,93600,1,0.02,93600
2021,Home & Furniture,Curtains,3월,40800,1,0.04,40800
2021,Fashion,Formal Shoes,3월,255600,5,0.02,134040
2021,Home & Furniture,Towels,3월,273600,5,0.02,150240
2021,Fashion,Sports Wear,3월,102000,3,0.05,33960
2021,Home & Furniture,Shoe Rack,3월,148800,5,0.04,23040
2021,Fashion,Suits,3월,130800,5,0.01,28320
2021,Home & Furniture,Towels,3월,273600,1,0.02,172080
2021,Home & Furniture,Curtains,3월,40800,3,0.04,13560
2021,Home & Furniture,Dinner Crockery,3월,159600,1,0.05,55680
2021,Home & Furniture,Dinner Crockery,3월,159600,1,0.03,58800
2021,Home & Furniture,Towels,3월,273600,2,0.05,150240
2021,Home & Furniture,Dinner Crockery,3월,159600,5,0.01,55680
2021,Home & Furniture,Beds,3월,93600,4,0.01,23400
2021,Fashion,Casula Shoes,3월,146400,3,0.03,37200
2021,Fashion,Suits,3월,130800,2,0.04,24360
2021,Home & Furniture,Shoe Rack,3월,148800,2,0.01,49800
2021,Home & Furniture,Beds,3월,93600,2,0.04,46800
2021,Fashion,Titak watch,3월,273600,5,0.04,122880
2021,Fashion,Sneakers,3월,74400,4,0.03,18600
2021,Electronic,Samsung Mobile,3월,264000,3,0.04,136320
2021,Electronic,Speakers,3월,156000,4,0.01,53760
2021,Electronic,Apple Laptop,3월,300000,1,0.03,195000
2021,Fashion,Jeans,3월,261600,1,0.04,155160
2021,Home & Furniture,Dinning Tables,3월,142800,2,0.03,38280
2021,Fashion,T - Shirts,3월,297600,3,0.05,156960
2021,Fashion,Shirts,3월,235200,4,0.04,101520
2021,Home & Furniture,Dinner Crockery,3월,159600,5,0.01,55680
2021,Home & Furniture,Bed Sheets,3월,253200,3,0.01,149640
2021,Home & Furniture,Dinning Tables,3월,142800,2,0.01,43920
2021,Home & Furniture,Dinning Tables,3월,142800,3,0.02,38280
2021,Home & Furniture,Curtains,3월,40800,3,0.05,13560
2021,Fashion,Jeans,3월,261600,4,0.05,113280
2021,Fashion,Casula Shoes,3월,146400,2,0.03,41640
2021,Fashion,Suits,3월,130800,3,0.03,23040
2021,Fashion,Shirts,3월,235200,3,0.02,125040
2021,Fashion,Running Shoes,3월,268800,1,0.01,170160
2021,Home & Furniture,Sofa Covers,3월,259200,4,0.03,132120
2021,Home & Furniture,Dinning Tables,3월,142800,3,0.02,38280
2021,Home & Furniture,Beds,3월,93600,1,0.01,93600
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.03,119280
2021,Home & Furniture,Bed Sheets,3월,253200,2,0.02,147120
2021,Home & Furniture,Beds,3월,93600,5,0.01,18720
2021,Home & Furniture,Beds,3월,93600,1,0.02,93600
2021,Home & Furniture,Beds,3월,93600,3,0.04,31200
2021,Home & Furniture,Bed Sheets,3월,253200,2,0.05,131880
2021,Home & Furniture,Sofa Covers,3월,259200,2,0.05,137280
2021,Home & Furniture,Beds,3월,93600,5,0.01,18720
2021,Home & Furniture,Towels,3월,273600,3,0.02,161160
2021,Home & Furniture,Bed Sheets,3월,253200,1,0.02,152160
2021,Home & Furniture,Towels,3월,273600,1,0.02,172080
2021,Home & Furniture,Beds,3월,93600,4,0.01,23400
2021,Home & Furniture,Sofas,3월,80400,1,0.03,80400
2021,Home & Furniture,Dinner Crockery,3월,159600,3,0.03,49200
2021,Home & Furniture,Sofa Covers,3월,259200,4,0.05,111360
2021,Home & Furniture,Umbrellas,3월,84000,4,0.02,21000
2021,Home & Furniture,Curtains,3월,40800,4,0.01,10200
2021,Home & Furniture,Beds,3월,93600,1,0.02,93600
2021,Home & Furniture,Towels,3월,273600,4,0.02,155760
2021,Home & Furniture,Beds,3월,93600,3,0.04,31200
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.03,119280
2021,Home & Furniture,Dinner Crockery,3월,159600,2,0.02,57240
2021,Home & Furniture,Shoe Rack,3월,148800,2,0.04,40920
2021,Home & Furniture,Dinner Crockery,3월,159600,4,0.04,38040
2021,Home & Furniture,Bed Sheets,3월,253200,2,0.01,152160
2021,Home & Furniture,Sofas,3월,80400,4,0.02,20160
2021,Home & Furniture,Shoe Rack,3월,148800,3,0.05,30480
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.04,106560
2021,Home & Furniture,Beds,3월,93600,5,0.05,18720
2021,Home & Furniture,Sofa Covers,3월,259200,1,0.01,160560
2021,Home & Furniture,Dinning Tables,3월,142800,1,0.02,43920
2021,Home & Furniture,Curtains,3월,40800,1,0.03,40800
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.05,93960
2021,Home & Furniture,Beds,3월,93600,5,0.04,18720
2021,Fashion,Running Shoes,3월,268800,3,0.03,148560
2021,Home & Furniture,Dinner Crockery,3월,159600,2,0.05,47640
2021,Fashion,Sports Wear,3월,102000,3,0.05,33960
2021,Home & Furniture,Beds,3월,93600,3,0.04,31200
2021,Fashion,Casula Shoes,3월,146400,4,0.01,44520
2021,Home & Furniture,Umbrellas,3월,84000,1,0.05,84000
2021,Home & Furniture,Bed Sheets,3월,253200,5,0.04,106560
2021,Home & Furniture,Dinner Crockery,3월,159600,3,0.03,49200
2021,Home & Furniture,Sofas,3월,80400,3,0.01,26760
2021,Home & Furniture,Dinning Tables,3월,142800,5,0.02,32520
2021,Home & Furniture,Beds,3월,93600,5,0.01,18720
2021,Home & Furniture,Bed Sheets,3월,253200,3,0.03,134400
2021,Fashion,Suits,3월,130800,3,0.03,23040
2021,Fashion,Fossil Watch,3월,190800,4,0.05,56640
2021,Home & Furniture,Bed Sheets,3월,253200,3,0.01,149640
2021,Home & Furniture,Towels,3월,273600,1,0.01,174840
2021,Home & Furniture,Dinning Tables,3월,142800,4,0.05,18240
2021,Home & Furniture,Dinner Crockery,3월,159600,3,0.04,44400
2021,Home & Furniture,Dinner Crockery,3월,159600,4,0.03,44400
2021,Home & Furniture,Dinning Tables,3월,142800,1,0.02,43920
2021,Home & Furniture,Dinner Crockery,3월,159600,1,0.03,58800
2021,Home & Furniture,Sofas,3월,80400,3,0.01,26760
2021,Home & Furniture,Sofas,3월,80400,4,0.03,20160
2021,Home & Furniture,Bed Sheets,3월,253200,3,0.05,119280
2021,Home & Furniture,Dinning Tables,3월,142800,4,0.02,35400
2021,Home & Furniture,Towels,3월,273600,2,0.03,161160
2021,Home & Furniture,Bed Sheets,3월,253200,2,0.05,131880
2021,Home & Furniture,Sofa Covers,3월,259200,3,0.04,132120
2021,Fashion,Formal Shoes,3월,255600,2,0.01,154440
2021,Home & Furniture,Towels,3월,273600,4,0.04,133800
2021,Fashion,Fossil Watch,3월,190800,4,0.01,87120
2021,Fashion,Jeans,3월,261600,4,0.03,134160
2021,Home & Furniture,Towels,3월,273600,3,0.03,153000
2021,Home & Furniture,Sofa Covers,3월,259200,3,0.03,139920
2021,Home & Furniture,Towels,3월,273600,4,0.05,122880
2021,Fashion,Running Shoes,3월,268800,4,0.02,151320
2021,Auto & Accessories,Car Mat,3월,64800,5,0.04,12960
2021,Auto & Accessories,Bike Tyres,3월,86400,5,0.05,17280
2021,Fashion,Fossil Watch,3월,190800,4,0.04,64320
2021,Fashion,Casula Shoes,3월,146400,3,0.05,28440
2021,Auto & Accessories,Car Pillow & Neck Rest,3월,277200,5,0.02,153480
2021,Fashion,Shirts,3월,235200,4,0.04,101520
2021,Auto & Accessories,Car Media Players,3월,168000,5,0.01,63600
2021,Fashion,Shirts,3월,235200,2,0.03,125040
2021,Fashion,Titak watch,3월,273600,1,0.05,163920
2021,Auto & Accessories,Car Mat,3월,64800,2,0.05,32400
2021,Auto & Accessories,Car Seat Covers,3월,136800,3,0.04,24360
2021,Fashion,Running Shoes,3월,268800,5,0.03,132480
2021,Auto & Accessories,Tyre,3월,300000,1,0.04,192000
2021,Auto & Accessories,Car Body Covers,3월,140400,2,0.04,33120
2021,Auto & Accessories,Car Body Covers,3월,140400,5,0.02,30360
2021,Auto & Accessories,Car Media Players,3월,168000,3,0.02,61920
2021,Auto & Accessories,Car Pillow & Neck Rest,3월,277200,3,0.01,172920
2021,Fashion,Formal Shoes,3월,255600,5,0.05,95760
2021,Auto & Accessories,Bike Tyres,3월,86400,3,0.04,28800
2021,Auto & Accessories,Car & Bike Care,3월,141600,2,0.03,37080
2021,Auto & Accessories,Car Seat Covers,3월,136800,5,0.04,13440
